genepair	stat	globalCor	pval	nperm	globalCorMin	globalCorMax	fdr	sigCluster	startCor	branchpointCor	endCor
Acss1_Reep6	0.112051870513733	0.178189217812402	0.0654	65000	0.0786104737636451	0.277620782007378	0.580326358731412	NA	0.0166947157179069	0.0753674215969273	0.413161756874911
Akr1c13_Cul2	0.112750814914718	-0.071507676498328	0.065203125	64000	-0.171438910112864	0.0231584761284172	0.580326358731412	NA	0.106490089426454	-0.0298571146798852	-0.0989554618791365
Apoa2_Cdca4	0.112978262823154	-0.024786818904466	0.0656349206349206	63000	-0.123021155381288	0.0700259835165631	0.580326358731412	NA	0.0576094200975517	-0.268948811994912	-0.0616847764333492
Apoa2_Psmf1	0.110785017476957	-0.1680933512517	0.0662857142857143	63000	-0.261433825075419	-0.0701901252742616	0.580326358731412	NA	-0.145486423606594	-0.0305352533864139	-0.401770022590405
Apoe_Rpa2	0.113084045800146	0.0512429718527806	0.0663333333333333	63000	-0.0479060706300747	0.147225792271096	0.580326358731412	NA	-0.0169567426340924	-0.100318387561283	0.0731994418213625
Atp7a_Nup98	0.113471702155577	-0.0069925448898554	0.0647460317460317	63000	-0.102807336447492	0.0888365582742111	0.580326358731412	NA	-0.119882262847938	0.191547358353937	-0.146642177967586
AW549877_Ivns1abp	0.112451995501868	0.0277502048679957	0.0658153846153846	65000	-0.071026205788179	0.127294848422419	0.580326358731412	NA	0.0420443948865402	0.14375790841605	-0.012754194898333
Bckdk_Mfge8	0.113178164995704	0.0739904751842045	0.0652222222222222	63000	-0.0252956760219812	0.170167297378573	0.580326358731412	NA	-0.0554356126898233	0.0635795912248826	0.225402941188848
Bex1_H2afz	0.11135369524076	0.19507673671344	0.0658461538461538	65000	0.0977452682472098	0.292191764218228	0.580326358731412	NA	0.121227346195848	0.0333735043986677	0.285725718179855
Bex1_Plk2	0.112461841516271	-0.0530423471599942	0.06621875	64000	-0.148088022386886	0.0465507084951929	0.580326358731412	NA	0.244477795875603	-0.0249233361128594	-0.260068856252363
Bex1_Psmf1	0.111090707745124	-0.147401595337738	0.0656212121212121	66000	-0.247192186498961	-0.0479060706300747	0.580326358731412	NA	0.0152230663352081	-0.0521290851267527	-0.426423696815014
Btg2_Srm	0.112338321465812	-0.0907884140301802	0.0657538461538461	65000	-0.189919434490123	0.00907391184969209	0.580326358731412	NA	-0.0643958533713399	-0.0775005137405805	-0.0120101156609865
Bub3_Casp8ap2	0.112566933568119	0.0366357689096075	0.0661587301587302	63000	-0.0626701711844816	0.135789758614439	0.580326358731412	NA	-0.249244433743633	0.00491115255172021	0.111825846443671
Ccdc50_Krt8	0.112955197617369	0.0062310260785739	0.066	64000	-0.0937406687442643	0.106193356516958	0.580326358731412	NA	0.136686579380946	-0.142577779451804	0.158556063277543
Ccdc50_Xpo1	0.113311960978003	0.133875713769285	0.065015625	64000	0.033877339285077	0.231556314757811	0.580326358731412	NA	0.283517691086929	0.054774428677888	0.106090973030682
Ccnb1_Znrf3	0.112633867458419	-0.0522182813280181	0.0660153846153846	65000	-0.148088022386886	0.0476136544740025	0.580326358731412	NA	-0.189513552673242	0.138404644129272	-0.0658542554375103
Ccnb1_Zwint	0.113212265929158	0.0574697574553752	0.066031746031746	63000	-0.0381559795481844	0.156400592111796	0.580326358731412	NA	0.131900595570144	0.200710759822585	-0.162563140919274
Cdca7_Mcm6	0.111916417520561	0.173085628284823	0.0663492063492064	63000	0.0773208390064423	0.270288645666181	0.580326358731412	NA	0.314710885271063	0.310219827072301	-0.0695251687022554
Cdca8_Cdv3	0.11278769335353	0.0396095793765864	0.0661428571428571	63000	-0.0546457771396647	0.138961104587453	0.580326358731412	NA	-0.0662713797530477	0.00442514094862698	0.223145226614565
Cdca8_Zwint	0.113393013568607	0.118740748253189	0.0649375	64000	0.0218008170690466	0.218657493574795	0.580326358731412	NA	0.0383219742211097	0.231370135144823	-0.055472938150584
Cenpa_F2r	0.11357084833886	0.115056834746177	0.064875	64000	0.0158947174623861	0.212309324347294	0.580326358731412	NA	-0.000833089686542203	0.234503171085332	0.0672032192406263
Clk1_Shcbp1	0.112798961456674	0.0327850633474105	0.0651746031746032	63000	-0.0667219459826967	0.127294848422419	0.580326358731412	NA	0.10387691495944	0.165049673583405	-0.133272993800735
Cse1l_Mcm5	0.112189182990671	-0.122110159791736	0.064828125	64000	-0.219743585484992	-0.0223372372804273	0.580326358731412	NA	0.196093514078468	-0.162914994211608	-0.184662412035954
Cse1l_Mcm6	0.113063571816937	-0.0260914720140953	0.065328125	64000	-0.125573568547824	0.0700259835165631	0.580326358731412	NA	0.263945299379689	-0.156515392241086	-0.123431027441987
Ddx3x_Spint2	0.112286822130106	-0.0625802377564207	0.066234375	64000	-0.161249399707619	0.033877339285077	0.580326358731412	NA	-0.209779552644318	0.0157432702581222	-0.134630151035944
Dhfr_Mfge8	0.11249602054677	0.0277358932615656	0.0656923076923077	65000	-0.071026205788179	0.127294848422419	0.580326358731412	NA	0.107272889282374	-0.00399588476846108	0.213499035689176
Dut_Snhg5	0.112767964278747	-0.0493513661930173	0.0662878787878788	66000	-0.148088022386886	0.0491596613414534	0.580326358731412	NA	0.0130213333044062	-0.164708382503282	0.143773291544469
Eif2s3x_Gm6166	0.113219019606936	0.0397754879992763	0.0647619047619048	63000	-0.0546457771396647	0.138961104587453	0.580326358731412	NA	0.201843768704069	-0.000705733844930499	-0.220010187015551
Fam46a_Foxred1	0.113090902116645	-0.0209428274292362	0.065015873015873	63000	-0.114246373774635	0.0786104737636451	0.580326358731412	NA	0.182706979378986	-0.0577167238054258	0.0113518114132151
Fam46a_Tubg1	0.112885377812648	0.0719753656615443	0.0661428571428571	63000	-0.0252956760219812	0.170167297378573	0.580326358731412	NA	-0.0049412690532827	-0.0971941325985646	0.146443990987232
Fastkd2_Orc6	0.113397344279064	0.0872041517086821	0.064953125	64000	-0.00523292404494763	0.186806041688826	0.580326358731412	NA	-0.229637827553949	0.0992449441375595	0.187706216455179
Fignl1_Myc	0.112922006556661	-0.0561474356958321	0.065	62000	-0.148088022386886	0.0434733597397196	0.580326358731412	NA	0.112249837072351	-0.0943732561240785	-0.207038933539172
Fignl1_Spc24	0.112701906600762	-0.0674331091417241	0.065241935483871	62000	-0.161249399707619	0.0324937073103332	0.580326358731412	NA	0.0163807694390751	-0.0787349175225471	0.167379642014428
Fignl1_Zfp638	0.112261523191708	-0.124128096298382	0.06465625	64000	-0.222644601114326	-0.0252956760219812	0.580326358731412	NA	-0.146473763846336	0.0714364916257836	-0.242450281022776
Foxred1_Tacc3	0.113476237939641	0.0871394844499979	0.064703125	64000	-0.00523292404494763	0.186806041688826	0.580326358731412	NA	-0.150459104033435	0.0932382801148809	0.249276090617575
Gmfb_Lgals1	0.112736483781258	0.0360618911604098	0.0655396825396825	63000	-0.0626701711844816	0.135789758614439	0.580326358731412	NA	0.0582845137762122	-0.0387359882114675	0.176118945435403
Gmfb_Nampt	0.11339128923626	0.0457907798624036	0.065375	64000	-0.050217483411788	0.145423589979897	0.580326358731412	NA	0.184872119299691	-0.101710808551999	0.235435586596712
Gmnn_Shcbp1	0.112781447005096	-0.0515940479265663	0.0655846153846154	65000	-0.148088022386886	0.0476136544740025	0.580326358731412	NA	-0.0888526608827005	-0.162812429557	0.189358768178783
Gstm1_Spc25	0.112788642984516	-0.0509424281177481	0.0655076923076923	65000	-0.148088022386886	0.0476136544740025	0.580326358731412	NA	0.0655934872880846	-0.187555610527724	0.122379593757259
Gtpbp4_Rad21	0.113353372798488	0.0539234827311916	0.0655161290322581	62000	-0.0447794263413421	0.152034845404614	0.580326358731412	NA	-0.144126759150371	0.0492030959854389	0.0266664822655539
Gypc_Reep6	0.1129008477486	0.0448250114581195	0.06621875	64000	-0.0546457771396647	0.143002454882219	0.580326358731412	NA	-0.0801075758867565	-0.0125807924232209	0.169053510033065
Id2_Vrk1	0.113424735862405	-0.0128853930090806	0.0652153846153846	65000	-0.111574167161683	0.0846485581851611	0.580326358731412	NA	-0.14328134796796	-0.12503864867695	0.161077018572688
Igf2r_Ipo5	0.112732005246886	-0.0203622355930712	0.0663015873015873	63000	-0.114246373774635	0.0786104737636451	0.580326358731412	NA	0.093601821709457	-0.133575894142401	0.25407434921353
Igf2r_Vim	0.112605846741211	-0.0696660731178206	0.0656935483870968	62000	-0.169032263308115	0.0231584761284172	0.580326358731412	NA	0.119601776964421	-0.171002400556079	-0.0907021497862602
Ivns1abp_Mcm5	0.111011955711697	-0.170287090824988	0.0656129032258065	62000	-0.261433825075419	-0.071026205788179	0.580326358731412	NA	-0.216117829536817	-0.0597190506855663	-0.237354001335204
Ivns1abp_Tipin	0.11267335655639	-0.0973408328506847	0.065	65000	-0.192265477825668	0.00129016481670013	0.580326358731412	NA	-0.222627493787953	-0.031658164947328	-0.00590112815663005
Mcm5_Tubb6	0.112738550287524	-0.0511912027085334	0.0656461538461538	65000	-0.148088022386886	0.0476136544740025	0.580326358731412	NA	-0.190841945120476	-0.228143288636144	-0.0394219812986674
Mcm6_Tpp2	0.112892709705234	-0.052654520294388	0.064859375	64000	-0.148088022386886	0.0465507084951929	0.580326358731412	NA	0.131605201325238	-0.184682240232396	0.0134457016352834
Mtf2_Xpo1	0.112954721780411	0.0702945469952517	0.066296875	64000	-0.0295578844406688	0.170167297378573	0.580326358731412	NA	0.27239336435365	-0.0532822753836064	0.140695612525443
Mttp_Seh1l	0.109792798339479	-0.219024648120003	0.0659298245614035	57000	-0.315623220987812	-0.121647947909993	0.580326358731412	NA	0.0150419636429714	-0.113093613798076	-0.164347887845011
Nmd3_Sbno1	0.112259643162483	0.0191300239480881	0.0663125	64000	-0.0805893625539821	0.118310693314289	0.580326358731412	NA	-0.302619799015511	0.0521360230071034	0.0418406543494902
Nmd3_Zfp871	0.113358974730531	0.0635725091355754	0.065968253968254	63000	-0.034437435487342	0.158312693405459	0.580326358731412	NA	-0.226608021153032	0.0549948674854311	0.129782727769314
Nubp2_Ptcd3	0.113406218032889	0.100310402841684	0.0647846153846154	65000	0.00129016481670013	0.198976737808897	0.580326358731412	NA	0.195909903735165	0.16090344188454	-0.0317636394968393
Nubp2_Spint2	0.113115607774539	-0.00970644951660341	0.0659692307692308	65000	-0.109647400888592	0.0888365582742111	0.580326358731412	NA	0.0748218933508072	-0.195295396074319	0.0173642681239594
Nudt19_Wdr43	0.112709691479264	0.0282182474042103	0.065	65000	-0.071026205788179	0.127294848422419	0.580326358731412	NA	-0.203533957372717	-0.0100649299893383	0.0227285517904649
Nup98_Orc6	0.112540496539423	-0.0614891986242482	0.065359375	64000	-0.161249399707619	0.033877339285077	0.580326358731412	NA	0.171552634905272	0.0284531269987843	-0.121665728674807
Plk2_Zfp260	0.113263202405058	0.0551613483441471	0.0657903225806452	62000	-0.0447794263413421	0.152034845404614	0.580326358731412	NA	0.235607177437183	-0.118220021329627	0.278591237830068
Pnrc2_Supt16	0.112794642817409	-0.0326483079970783	0.065390625	64000	-0.129965464856879	0.0642131743814471	0.580326358731412	NA	-0.106823562952995	-0.142886900214581	0.207756165405819
Rif1_Vim	0.113312560858467	0.0978885609980102	0.06615625	64000	-0.00141631897708411	0.196088973666998	0.580326358731412	NA	0.197101032963007	0.142240799377235	-0.0893537936371702
Rpa2_Ttc4	0.112922758392842	0.0412502902075748	0.0657142857142857	63000	-0.0546457771396647	0.138961104587453	0.580326358731412	NA	-0.298733269817055	0.0567906132437566	0.0428250893673256
Spc25_Xist	0.112643430563751	0.0115298541876997	0.065296875	64000	-0.083221991391127	0.11124517690029	0.580326358731412	NA	0.12549869498617	-0.156502600596779	0.238458717146416
Stxbp2_Tspan12	0.112366740635499	-0.0877338578330956	0.06559375	64000	-0.186945093963647	0.0101668945333551	0.580326358731412	NA	-0.0215852511541753	-0.236555309922231	0.0932452114306685
Supt16_Tmem170b	0.112630660038592	0.0245359240756911	0.0654761904761905	63000	-0.0747219572906327	0.120106004832022	0.580326358731412	NA	0.261860492783566	-0.0652333754998645	0.198659089943896
Xpo1_Zfp638	0.111213044793785	0.19614586671972	0.0662	65000	0.0977452682472098	0.292191764218228	0.580326358731412	NA	0.0346700031658089	0.350045237490459	0.0204578987026462
Apoa2_Tipin	0.11265010577668	-0.0289502595701359	0.0664307692307692	65000	-0.126625913336686	0.0700259835165631	0.580755611502063	NA	-0.0590116495362303	-0.202445217925438	0.110095595377452
Idh3a_Ppat	0.112268270530038	-0.097310266086334	0.0664769230769231	65000	-0.192265477825668	0.00129016481670013	0.580755611502063	NA	0.216590052440656	-0.0531280943367639	-0.258905875151673
Rangap1_Slbp	0.112237252642899	-0.0617869153752945	0.066453125	64000	-0.161249399707619	0.033877339285077	0.580755611502063	NA	0.203835359911881	-0.160079021708743	-0.140786122362693
H3f3b_Malat1	0.112958840562148	0.0491600147144516	0.0665384615384615	65000	-0.050217483411788	0.147225792271096	0.581064097510688	NA	0.0191178856666323	0.162490029870496	-0.112598668074168
Bex1_Rpa2	0.112617374882233	0.0425240231798552	0.0667619047619048	63000	-0.0546457771396647	0.138961104587453	0.581411163522013	NA	0.184536032937367	-0.113049268973915	0.218716392252752
Cdt1_Gfm1	0.110825081494395	-0.148323898863234	0.0667384615384615	65000	-0.247192186498961	-0.0494049022022559	0.581411163522013	NA	0.00122885305253282	0.0125194044796523	-0.315784438211415
Cs_Sept11	0.112416449450657	-0.0381688776626214	0.0667301587301587	63000	-0.137808048494083	0.0577614668654508	0.581411163522013	NA	0.165533775772484	0.0305765002319277	-0.0729931968479723
Gm15772_Mcm7	0.112233038103775	0.0123634610906292	0.0666875	64000	-0.083221991391127	0.11124517690029	0.581411163522013	NA	0.0363321141709945	-0.135692917712873	0.260502951081366
Mthfd2_Tmem170b	0.112396995918866	-0.0404559077074538	0.066734375	64000	-0.139541519737119	0.0577614668654508	0.581411163522013	NA	0.181315231481933	0.0290690778698791	-0.247721143663282
Plk2_Slbp	0.112270630122018	0.0180160155710278	0.0667301587301587	63000	-0.0805893625539821	0.11124517690029	0.581411163522013	NA	-0.0829336333145926	0.161452199159349	-0.159842399530125
Prmt7_Tubb4b	0.112380745445147	-0.0349662581792598	0.0666875	64000	-0.129965464856879	0.0642131743814471	0.581411163522013	NA	0.185943136889486	0.0159505609404807	-0.131861098044923
2810474O19Rik_Idh3a	0.112075747801179	-0.0910696989368067	0.066953125	64000	-0.189919434490123	0.00514157712489368	0.581471160434612	NA	-0.170832258815444	0.131736095756155	-0.280116865018729
Arhgap5_Cs	0.112949280006126	0.057629128677597	0.0669206349206349	63000	-0.0381559795481844	0.156400592111796	0.581471160434612	NA	0.00843967401620471	0.128758338467093	-0.22883130345189
B830012L14Rik_Spin1	0.112062999802029	-0.0816874691461201	0.067	65000	-0.181291302677755	0.0181138998915498	0.581471160434612	NA	0.109254307548519	-0.11760120085145	-0.287669131086078
Bckdk_Reep6	0.112473200819192	-0.0293264251267991	0.0670153846153846	65000	-0.126625913336686	0.0700259835165631	0.581471160434612	NA	0.234550190119955	-0.160662104075698	0.0356887621066943
Cbx5_Lig1	0.11042469644001	0.215425190759579	0.0670153846153846	65000	0.118310693314289	0.312512301797502	0.581471160434612	NA	-0.139588466970103	0.214603462357427	0.255151902856952
Cenpa_Ivns1abp	0.112764922451738	-0.00156420557686198	0.066859375	64000	-0.0973291715417416	0.0977452682472098	0.581471160434612	NA	-0.105683077790965	0.113191349331339	-0.187071645725409
Ddx3x_Zmynd8	0.112166333220267	0.0224494332073794	0.067015625	64000	-0.0768072113534504	0.120106004832022	0.581471160434612	NA	-0.059757451744148	0.048045484715798	0.175118274686533
Nmt2_Vcam1	0.112090023564585	0.0114266692722036	0.06703125	64000	-0.083221991391127	0.11124517690029	0.581471160434612	NA	-0.289394437381802	-0.0350651248746683	-0.0691699431588106
Rfc2_Vim	0.112690156196623	0.00545802264484847	0.0668412698412698	63000	-0.0937406687442643	0.0987481408163128	0.581471160434612	NA	0.18103827953523	0.103014831736572	-0.166915762844023
Tipin_Vim	0.112717895570853	0.0846013828898915	0.0669516129032258	62000	-0.00523292404494763	0.17682979188804	0.581471160434612	NA	0.143402397876776	0.104788807469299	-0.0747163922824246
2810474O19Rik_Slc19a2	0.112657972501904	0.077722094045983	0.0672769230769231	65000	-0.0201652301465332	0.17682979188804	0.581520390715949	NA	0.247201710877731	0.0764432000501018	-0.165156600628075
Alg8_Fignl1	0.112661786046911	0.106183462073006	0.0673650793650794	63000	0.00907391184969209	0.198976737808897	0.581520390715949	NA	0.0681710234374375	-0.0307713088918326	0.350194813641784
Apoa2_Nmt2	0.112275467688753	-0.0515337978303605	0.0672	65000	-0.148088022386886	0.0476136544740025	0.581520390715949	NA	-7.27245251588097e-05	-0.197255375892995	0.0362115314309787
B830012L14Rik_Cbx5	0.11204094867259	0.0217043462405177	0.0673125	64000	-0.0768072113534504	0.120106004832022	0.581520390715949	NA	-0.105288279087106	0.0371854596587555	0.240658243211408
Ccdc6_Nt5e	0.112018810233653	-0.0707659465749499	0.0676349206349206	63000	-0.170287090824988	0.0231584761284172	0.581520390715949	NA	0.141065404587022	-0.102775469497821	-0.182523439239886
Cdca7_Seh1l	0.112140612835222	-0.0403691546363774	0.067546875	64000	-0.139541519737119	0.0577614668654508	0.581520390715949	NA	-0.215226318499886	0.0513162059536884	-0.129434234131978
Cdt1_Pgk1	0.112105768852354	-0.0377722164720583	0.0674516129032258	62000	-0.129965464856879	0.0577614668654508	0.581520390715949	NA	0.0132149108732499	0.121820853569718	-0.185788618499363
Clk1_Exosc2	0.112101833428178	-0.0682220143603719	0.0675081967213115	61000	-0.161249399707619	0.0231584761284172	0.581520390715949	NA	-0.162494947186867	0.110636484117036	-0.130180673572219
Clk1_Tubb6	0.112411506498965	-0.0502561777550991	0.0674090909090909	66000	-0.148088022386886	0.0491596613414534	0.581520390715949	NA	0.131977050060247	0.0119842568520633	-0.247720888481015
Ddx3x_Gstm1	0.112158999047641	-0.035768591571842	0.067421875	64000	-0.129965464856879	0.0642131743814471	0.581520390715949	NA	0.101571849471623	-0.242656021790199	0.0897913028428658
Dhfr_Vim	0.112453657650164	0.0392830627261808	0.0672857142857143	63000	-0.0546457771396647	0.138961104587453	0.581520390715949	NA	0.197329488383793	0.0889875876977273	-0.188989835103974
Ezh2_Tubb4b	0.112058775224278	-0.0724948239690078	0.0671846153846154	65000	-0.17178998618665	0.0231584761284172	0.581520390715949	NA	0.108823609599588	-0.206546761343429	-0.00492535367233729
Foxn3_Hsdl1	0.112195906479702	-0.0337312195502905	0.0673125	64000	-0.129965464856879	0.0642131743814471	0.581520390715949	NA	-0.306028378559331	0.0815968753154006	0.0167907221977856
Fth1_Vim	0.111927819872103	-0.0993472847348872	0.067484375	64000	-0.192265477825668	-0.00141631897708411	0.581520390715949	NA	-0.266334790130453	-0.164193545971789	0.102441777343707
Gm6166_Mtf2	0.112477051733621	-0.0177769587376951	0.06740625	64000	-0.114246373774635	0.080898210554474	0.581520390715949	NA	-0.258243638893517	0.0711988280691905	-0.0647411218625899
Gmfb_Mat2b	0.111975428665241	0.0229146487596078	0.067625	64000	-0.0768072113534504	0.120106004832022	0.581520390715949	NA	0.021322456213507	0.0164808185415071	0.189403084927864
Hcfc1_Vrk1	0.112712323222673	-0.0445059156406776	0.0670634920634921	63000	-0.141586842651131	0.0491596613414534	0.581520390715949	NA	0.182733090451926	0.0705480547119798	-0.145205498540007
Igf2r_Mttp	0.112109541501564	-0.0305204724879685	0.067578125	64000	-0.129965464856879	0.0642131743814471	0.581520390715949	NA	-0.0185746364377197	-0.0861820484426192	0.294105218457423
Pid1_Tpx2	0.112839271672439	0.0468318167153202	0.067109375	64000	-0.050217483411788	0.145423589979897	0.581520390715949	NA	0.075495011156917	0.0776522553454359	-0.216827730508654
Plk2_Rif1	0.112644091480423	0.0473767178786595	0.0675384615384615	65000	-0.050217483411788	0.147225792271096	0.581520390715949	NA	-0.134388173744957	0.148226674907611	-0.128270810688855
Rangap1_Xist	0.112971021239495	0.0637527293646954	0.0673015873015873	63000	-0.034437435487342	0.158312693405459	0.581520390715949	NA	0.202083554594686	0.0284184497015838	-0.0545514622011407
Rfc2_Rif1	0.11263089991191	0.0753087331542675	0.0675079365079365	63000	-0.0223372372804273	0.174563434163607	0.581520390715949	NA	0.177640783519181	0.129228953876262	-0.0539623918200898
Rpa1_Spc25	0.112742500338465	-0.00901189488849492	0.067640625	64000	-0.108248750561421	0.0888365582742111	0.581520390715949	NA	-0.158237173266057	-0.203985953753585	0.198223225583629
Cdca8_Foxred1	0.112494606344766	-0.00156261539836975	0.067703125	64000	-0.0973291715417416	0.0977452682472098	0.581649255087209	NA	0.0339336941429027	-0.105830631126117	0.196725313455691
Gstm1_Stxbp2	0.112698745863913	-0.00905995361626025	0.067734375	64000	-0.108248750561421	0.0888365582742111	0.581649255087209	NA	0.147793079965168	0.0865878987474353	-0.0791917638288099
Id2_Rif1	0.11267716422841	-0.0153300274111435	0.0677121212121212	66000	-0.114246373774635	0.0846485581851611	0.581649255087209	NA	-0.241104771011198	0.0325663133881489	-0.000993652853777241
Birc5_Exosc8	0.11079510391706	0.190194181996282	0.067859375	64000	0.0934319974302716	0.289128020323188	0.582009641422407	NA	-0.118657542315899	0.332534369123084	0.113349947905726
Cenpa_Fam46a	0.112048312259773	0.00920430648605537	0.0679032258064516	62000	-0.083221991391127	0.107699785608602	0.582009641422407	NA	-0.0441914823833982	-0.125910369219338	0.159766720475772
Foxred1_Vrk1	0.1125467764444	0.0481631494863193	0.0679076923076923	65000	-0.050217483411788	0.147225792271096	0.582009641422407	NA	-0.0892318672826856	-0.0948177562739896	0.114300757797908
Ptcd3_Vcam1	0.111465536671605	-0.114125343522726	0.0678461538461538	65000	-0.21113665605252	-0.0155206721437126	0.582009641422407	NA	0.0694789124206962	-0.289263992592494	-0.209866940342645
Xpo1_Zfp871	0.112539187185403	0.0806891904259947	0.067828125	64000	-0.0174638702612239	0.17682979188804	0.582009641422407	NA	0.0638029318853702	0.074917909744606	-0.0555009409619351
Ccna2_Foxred1	0.112514380025393	-0.00667185889392131	0.0680793650793651	63000	-0.102807336447492	0.0888365582742111	0.582804611025245	NA	-0.206485986979281	-0.0535176456800894	0.170626741845476
Clk1_Wsb1	0.112605108982378	-0.011970510316548	0.0680769230769231	65000	-0.111574167161683	0.0846485581851611	0.582804611025245	NA	-0.142165674360197	-0.128402900026663	0.184566077553228
Snhg5_Spint2	0.11178688533601	0.0134827700626636	0.0680625	64000	-0.083221991391127	0.11124517690029	0.582804611025245	NA	-0.209872109921786	0.0865523121297352	0.182643801485962
Mttp_Nup98	0.112573107577999	0.0683407476877921	0.0681111111111111	63000	-0.0295578844406688	0.166220297674346	0.582851165186044	NA	-0.00640853948435059	-0.088361799465049	0.232419791310057
Dsg2_Gmfb	0.112243551788553	-0.0181435832234049	0.068203125	64000	-0.114246373774635	0.080898210554474	0.583413217905405	NA	0.215767066342898	-0.0486661243133265	-0.173091236813103
Mttp_Tubb5	0.112353507811816	0.0820187563320024	0.0684375	64000	-0.0174638702612239	0.17682979188804	0.584740768414963	NA	-0.0771674053400398	-0.0578463069526661	0.282540265545939
Poldip3_Tubg1	0.111846206338861	0.0307524618613357	0.0684126984126984	63000	-0.0667219459826967	0.127294848422419	0.584740768414963	NA	-0.149447585721921	0.115921965694209	-0.014429276481015
Spint2_Top2a	0.112408449581776	-0.00801078918438332	0.0683968253968254	63000	-0.102807336447492	0.0888365582742111	0.584740768414963	NA	-0.182338497056036	0.136254373390682	-0.181339528307927
Eif2s3x_Krt8	0.112592111653317	0.115322041181382	0.068484375	64000	0.0158947174623861	0.212309324347294	0.584915700896299	NA	-0.15683544661817	0.24069793136025	-0.0157433054343289
Apeh_Gmnn	0.111636759587976	0.0198311159766647	0.0689365079365079	63000	-0.0768072113534504	0.118310693314289	0.585445711759505	NA	-0.172949437425767	0.0872104736894077	-0.182967838657722
Apom_Ccnb1	0.111806383168259	0.144497576037918	0.0689384615384615	65000	0.0449661839709301	0.244314316801013	0.585445711759505	NA	-0.048401259117554	0.0673345109535225	0.366455447084387
Arhgap5_Ddx52	0.112280069954106	0.106895508664529	0.0686984126984127	63000	0.00907391184969209	0.198976737808897	0.585445711759505	NA	-0.0201298728387254	-0.0400605504615188	0.255779732160957
Bex1_Spcs3	0.111741868530013	-0.0363120792431881	0.0689047619047619	63000	-0.129965464856879	0.0624471928225704	0.585445711759505	NA	-0.00986589556127367	0.0564355219868984	-0.111058528837865
Clk1_Nudt19	0.112495383871661	0.111076971353111	0.0685873015873016	63000	0.0158947174623861	0.210894772235201	0.585445711759505	NA	-0.170518813028099	0.00665347565691307	0.343479750591224
Clk1_Slc16a7	0.111923922577482	-0.0215665307711906	0.0687096774193548	62000	-0.114246373774635	0.0773208390064423	0.585445711759505	NA	0.19717923292918	-0.165576749156117	0.0442511740887867
Dennd5b_Gpi1	0.110051734164085	-0.162243084578767	0.0689538461538462	65000	-0.261433825075419	-0.0626701711844816	0.585445711759505	NA	0.0439895297867333	-0.0570659166102218	-0.250499963079346
Dennd5b_Smc2	0.111788238927403	-0.0514466913862858	0.0689692307692308	65000	-0.148088022386886	0.0476136544740025	0.585445711759505	NA	-0.156937109504801	0.121943511658705	-0.102078298252329
F2r_Zkscan1	0.111622459522863	0.0226906102787017	0.06896875	64000	-0.0768072113534504	0.120106004832022	0.585445711759505	NA	-0.277344407875633	0.0870031721340895	0.155459859286394
Gpx1_Smc4	0.111628132989892	-0.0797251888867019	0.068703125	64000	-0.17293880180404	0.0181138998915498	0.585445711759505	NA	-0.240916224394221	-0.024704094637073	-0.0131783245538104
H2afz_Tipin	0.111023987236585	-0.127002078893349	0.068703125	64000	-0.226188402227522	-0.0295578844406688	0.585445711759505	NA	0.136353402987521	-0.219649619316334	-0.103527194001431
Hcfc1_Stxbp2	0.111595018532981	0.0125175317178769	0.068921875	64000	-0.083221991391127	0.11124517690029	0.585445711759505	NA	0.278973166470636	-0.0376403976592347	0.126097002636298
Kif22_Tacc3	0.110457386185223	0.198074576544302	0.06875	64000	0.0987481408163128	0.292191764218228	0.585445711759505	NA	0.24835147785081	0.0260329371861246	0.294147619171621
Lgals1_Zfp655	0.112186372045603	0.0708152421082092	0.0686031746031746	63000	-0.0252956760219812	0.170167297378573	0.585445711759505	NA	-0.190867461308885	0.131352510265163	0.215158016601853
Oat_Prmt5	0.112323276004821	0.0500033393748337	0.0689375	64000	-0.0494049022022559	0.147225792271096	0.585445711759505	NA	0.288642454512621	-0.00506762672623028	0.132767607625082
Rad21_Zfp638	0.112229915606869	0.0019780053578414	0.0688923076923077	65000	-0.0973291715417416	0.0987481408163128	0.585445711759505	NA	0.159163423903475	0.0122945484786731	-0.106961161607344
Plk2_Tpp2	0.11180974492356	-0.030025396917386	0.069	65000	-0.129965464856879	0.0698316283675122	0.585482573726542	NA	0.0853237269323408	-0.108909708108593	-0.0589065058399955
Akr1c13_H2afz	0.112160596237791	0.0668352020286437	0.0695555555555556	63000	-0.0295578844406688	0.166220297674346	0.586200151917964	NA	0.287254636216879	0.0229543528683439	0.161368910812954
Apoa2_Klhl13	0.110953971358156	-0.125766686891381	0.0694603174603175	63000	-0.222644601114326	-0.0295578844406688	0.586200151917964	NA	-0.0215649151937945	-0.0744365864845527	-0.156892466096111
Apom_Foxn3	0.110243940869074	-0.14273813187951	0.0694848484848485	66000	-0.24118166517131	-0.0447794263413421	0.586200151917964	NA	0.191269334744158	-0.16474080540298	-0.0443655670558387
Ccna2_Xist	0.112408749577263	0.0646384587848704	0.0692539682539682	63000	-0.034437435487342	0.158312693405459	0.586200151917964	NA	0.162946514452699	-0.136971662883762	0.21466053898489
Ccne1_Eif2s3x	0.111550624934588	0.0164032212069031	0.06915625	64000	-0.083221991391127	0.11124517690029	0.586200151917964	NA	-0.226952783085141	-0.070897761089678	0.0585949088056348
